Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,CRSArrTime,ArrTimeBlk,Flights,Distance,Day Average Temp,High Temp,Low Temp,Max Wind Speed,Precipitation,Sea Level Pressure,Imputed Precipitation
2017,3,8,3,2017-03-08,DL,ATL,"Atlanta, GA",Georgia,TPA,"Tampa, FL",Florida,1435,43.0,1.0,1400-1459,20.0,1600,1600-1659,1.0,406.0,58.84,69.0,50.0,20.0,0.54,29.24,0.0
2017,3,24,5,2017-03-24,UA,MCO,"Orlando, FL",Florida,EWR,"Newark, NJ",New Jersey,1500,2.0,0.0,1500-1559,27.0,1745,1700-1759,1.0,937.0,70.52,79.0,64.0,20.0,0.185,30.24,1.0
2017,3,27,1,2017-03-27,WN,MDW,"Chicago, IL",Illinois,AUS,"Austin, TX",Texas,815,-4.0,0.0,0800-0859,11.0,1100,1100-1159,1.0,972.0,47.67,52.0,42.0,13.0,0.1,29.31,0.0
2017,3,27,1,2017-03-27,DL,BOS,"Boston, MA",Massachusetts,LGA,"New York, NY",New York,730,25.0,1.0,0700-0759,30.0,856,0800-0859,1.0,184.0,39.14,44.0,36.0,13.0,0.115,30.37,1.0
2017,3,22,3,2017-03-22,NK,BWI,"Baltimore, MD",Maryland,BOS,"Boston, MA",Massachusetts,700,-7.0,0.0,0700-0759,8.0,823,0800-0859,1.0,369.0,43.3,52.0,33.0,23.0,0.365,30.32,1.0
2017,3,5,7,2017-03-05,UA,ORD,"Chicago, IL",Illinois,SFO,"San Francisco, CA",California,910,-1.0,0.0,0900-0959,21.0,1150,1100-1159,1.0,1846.0,47.96,59.0,33.0,21.0,0.295,29.61,1.0
2017,3,21,2,2017-03-21,OO,SFO,"San Francisco, CA",California,SEA,"Seattle, WA",Washington,1800,-3.0,0.0,1800-1859,13.0,2015,2000-2059,1.0,679.0,60.13,64.0,58.0,18.0,0.57,29.96,0.0
2017,3,1,3,2017-03-01,WN,DAL,"Dallas, TX",Texas,TPA,"Tampa, FL",Florida,810,0.0,0.0,0800-0859,18.0,1125,1100-1159,1.0,917.0,61.12,73.0,48.0,23.0,0.54,29.79,1.0
2017,3,29,3,2017-03-29,UA,LAX,"Los Angeles, CA",California,IAD,"Washington, DC",Virginia,745,-5.0,0.0,0700-0759,11.0,1544,1500-1559,1.0,2288.0,64.58,74.0,56.0,15.0,0.07,29.91,1.0
2017,3,11,6,2017-03-11,WN,MCO,"Orlando, FL",Florida,PWM,"Portland, ME",Maine,850,-5.0,0.0,0800-0859,13.0,1150,1100-1159,1.0,1214.0,71.67,84.0,59.0,15.0,0.16,30.05,1.0
2017,3,17,5,2017-03-17,OO,PDX,"Portland, OR",Oregon,SJC,"San Jose, CA",California,1400,-14.0,0.0,1400-1459,16.0,1550,1500-1559,1.0,569.0,43.39,48.0,38.0,22.0,0.034999999999999996,30.15,1.0
2017,3,30,4,2017-03-30,AA,PHX,"Phoenix, AZ",Arizona,HNL,"Honolulu, HI",Hawaii,1359,-7.0,0.0,1300-1359,14.0,1805,1800-1859,1.0,2917.0,74.17,89.0,58.0,30.0,1.46,28.75,1.0
2017,3,2,4,2017-03-02,OO,PHX,"Phoenix, AZ",Arizona,SBP,"San Luis Obispo, CA",California,2119,-8.0,0.0,2100-2159,35.0,2159,2100-2159,1.0,509.0,63.04,76.0,49.0,17.0,0.68,29.04,1.0
2017,3,2,4,2017-03-02,DL,ATL,"Atlanta, GA",Georgia,DAL,"Dallas, TX",Texas,1050,-6.0,0.0,1000-1059,17.0,1209,1200-1259,1.0,721.0,50.29,57.0,43.0,29.0,0.16,29.26,0.0
2017,3,15,3,2017-03-15,DL,ORD,"Chicago, IL",Illinois,ATL,"Atlanta, GA",Georgia,1733,21.0,1.0,1700-1759,15.0,2035,2000-2059,1.0,606.0,25.35,32.0,17.0,17.0,0.03,29.66,0.0
2017,3,15,3,2017-03-15,UA,RDU,"Raleigh/Durham, NC",North Carolina,IAD,"Washington, DC",Virginia,615,18.0,1.0,0600-0659,13.0,723,0700-0759,1.0,224.0,31.39,40.0,24.0,22.0,0.01,29.75,0.0
2017,3,19,7,2017-03-19,WN,MCO,"Orlando, FL",Florida,ALB,"Albany, NY",New York,2240,96.0,1.0,2200-2259,15.0,115,0001-0559,1.0,1073.0,67.2,81.0,55.0,17.0,0.16,30.11,1.0
2017,3,20,1,2017-03-20,OO,ATL,"Atlanta, GA",Georgia,LNK,"Lincoln, NE",Nebraska,1945,6.0,0.0,1900-1959,24.0,2122,2100-2159,1.0,841.0,60.13,76.0,44.0,12.0,0.19,29.14,1.0
2017,3,30,4,2017-03-30,DL,ATL,"Atlanta, GA",Georgia,CHA,"Chattanooga, TN",Tennessee,1939,24.0,1.0,1900-1959,27.0,2033,2000-2059,1.0,106.0,70.41,81.0,63.0,21.0,0.155,28.93,1.0
2017,3,3,5,2017-03-03,B6,JFK,"New York, NY",New York,SMF,"Sacramento, CA",California,1930,15.0,1.0,1900-1959,30.0,2308,2300-2359,1.0,2521.0,34.33,42.0,26.0,30.0,0.15000000000000002,30.44,1.0
2017,3,31,5,2017-03-31,B6,BOS,"Boston, MA",Massachusetts,DTW,"Detroit, MI",Michigan,2005,328.0,1.0,2000-2059,13.0,2214,2200-2259,1.0,632.0,35.05,39.0,33.0,24.0,0.115,30.18,1.0
2017,3,19,7,2017-03-19,DL,ATL,"Atlanta, GA",Georgia,CLT,"Charlotte, NC",North Carolina,2232,-2.0,0.0,2200-2259,11.0,2345,2300-2359,1.0,226.0,52.83,63.0,42.0,20.0,0.07,29.19,0.0
2017,3,25,6,2017-03-25,AA,RIC,"Richmond, VA",Virginia,CLT,"Charlotte, NC",North Carolina,515,-9.0,0.0,0001-0559,11.0,631,0600-0659,1.0,257.0,65.91,78.0,55.0,18.0,0.16,30.08,1.0
2017,3,13,1,2017-03-13,WN,PVD,"Providence, RI",Rhode Island,MCO,"Orlando, FL",Florida,1405,-6.0,0.0,1400-1459,9.0,1705,1700-1759,1.0,1072.0,23.17,32.0,13.0,13.0,0.034999999999999996,30.41,1.0
2017,3,16,4,2017-03-16,DL,SLC,"Salt Lake City, UT",Utah,AUS,"Austin, TX",Texas,2020,-3.0,0.0,2000-2059,20.0,11,0001-0559,1.0,1086.0,61.22,69.0,50.0,15.0,0.125,25.84,1.0
2017,3,15,3,2017-03-15,AA,DFW,"Dallas/Fort Worth, TX",Texas,LAX,"Los Angeles, CA",California,905,-5.0,0.0,0900-0959,35.0,1049,1000-1059,1.0,1235.0,55.48,66.0,45.0,15.0,0.04,29.73,1.0
2017,3,31,5,2017-03-31,UA,BOS,"Boston, MA",Massachusetts,LAX,"Los Angeles, CA",California,745,56.0,1.0,0700-0759,9.0,1121,1100-1159,1.0,2611.0,35.05,39.0,33.0,24.0,0.115,30.18,1.0
2017,3,3,5,2017-03-03,DL,ATL,"Atlanta, GA",Georgia,SDF,"Louisville, KY",Kentucky,1455,-1.0,0.0,1400-1459,10.0,1615,1600-1659,1.0,321.0,47.71,57.0,37.0,23.0,0.12,29.42,1.0
2017,3,26,7,2017-03-26,WN,LAS,"Las Vegas, NV",Nevada,DEN,"Denver, CO",Colorado,1030,-1.0,0.0,1000-1059,11.0,1315,1300-1359,1.0,628.0,64.96,75.0,53.0,15.0,1.6,27.75,1.0
2017,3,8,3,2017-03-08,AA,FLL,"Fort Lauderdale, FL",Florida,CLT,"Charlotte, NC",North Carolina,1500,-10.0,0.0,1500-1559,9.0,1703,1700-1759,1.0,632.0,74.08,78.0,70.0,17.0,0.05,30.3,0.0
2017,3,13,1,2017-03-13,DL,ATL,"Atlanta, GA",Georgia,LAS,"Las Vegas, NV",Nevada,825,99.0,1.0,0800-0859,19.0,1000,1000-1059,1.0,1747.0,38.97,42.0,36.0,16.0,0.02,29.14,0.0
2017,3,23,4,2017-03-23,DL,ATL,"Atlanta, GA",Georgia,JFK,"New York, NY",New York,810,-7.0,0.0,0800-0859,17.0,1024,1000-1059,1.0,760.0,57.92,65.0,51.0,20.0,0.47500000000000003,29.33,1.0
2017,3,27,1,2017-03-27,VX,BOS,"Boston, MA",Massachusetts,SFO,"San Francisco, CA",California,1859,-13.0,0.0,1800-1859,11.0,2244,2200-2259,1.0,2704.0,39.14,44.0,36.0,13.0,0.115,30.37,1.0
2017,3,17,5,2017-03-17,DL,ATL,"Atlanta, GA",Georgia,PBI,"West Palm Beach/Palm Beach, FL",Florida,2110,-2.0,0.0,2100-2159,22.0,2259,2200-2259,1.0,545.0,52.92,68.0,37.0,13.0,0.27,29.3,1.0
2017,3,21,2,2017-03-21,AA,PHL,"Philadelphia, PA",Pennsylvania,MIA,"Miami, FL",Florida,810,0.0,0.0,0800-0859,21.0,1117,1100-1159,1.0,1013.0,48.26,59.0,43.0,15.0,0.02,30.0,0.0
2017,3,7,2,2017-03-07,WN,PHX,"Phoenix, AZ",Arizona,BUR,"Burbank, CA",California,945,30.0,1.0,0900-0959,19.0,1010,1000-1059,1.0,369.0,61.13,74.0,47.0,9.0,0.19,29.0,1.0
2017,3,16,4,2017-03-16,AA,ORD,"Chicago, IL",Illinois,MIA,"Miami, FL",Florida,1155,-1.0,0.0,1100-1159,22.0,1557,1500-1559,1.0,1197.0,31.58,42.0,19.0,9.0,0.03,29.63,1.0
2017,3,27,1,2017-03-27,DL,ATL,"Atlanta, GA",Georgia,MCI,"Kansas City, MO",Missouri,1459,-2.0,0.0,1400-1459,15.0,1614,1600-1659,1.0,692.0,67.21,77.0,59.0,14.0,0.065,29.03,1.0
2017,3,22,3,2017-03-22,WN,MDW,"Chicago, IL",Illinois,SAN,"San Diego, CA",California,1920,-3.0,0.0,1900-1959,10.0,2135,2100-2159,1.0,1728.0,31.48,34.0,29.0,24.0,0.04,29.91,1.0
2017,3,12,7,2017-03-12,EV,ATL,"Atlanta, GA",Georgia,VPS,"Valparaiso, FL",Florida,824,-6.0,0.0,0800-0859,19.0,841,0800-0859,1.0,250.0,40.12,45.0,37.0,16.0,0.36,29.19,0.0
2017,3,21,2,2017-03-21,VX,LAX,"Los Angeles, CA",California,SFO,"San Francisco, CA",California,700,-4.0,0.0,0700-0759,12.0,820,0800-0859,1.0,337.0,59.35,65.0,56.0,12.0,0.08,29.97,1.0
2017,3,20,1,2017-03-20,WN,DCA,"Washington, DC",Virginia,TPA,"Tampa, FL",Florida,1555,1.0,0.0,1500-1559,10.0,1820,1800-1859,1.0,814.0,47.22,53.0,38.0,13.0,0.01,30.22,0.0
2017,3,9,4,2017-03-09,AA,BOS,"Boston, MA",Massachusetts,PHX,"Phoenix, AZ",Arizona,1620,9.0,0.0,1600-1659,38.0,2018,2000-2059,1.0,2300.0,44.52,50.0,38.0,35.0,0.49,29.97,1.0
2017,3,23,4,2017-03-23,OO,MSP,"Minneapolis, MN",Minnesota,LAX,"Los Angeles, CA",California,1545,-2.0,0.0,1500-1559,13.0,1759,1700-1759,1.0,1535.0,38.23,39.0,36.0,20.0,0.8200000000000001,29.34,1.0
2017,3,16,4,2017-03-16,WN,STL,"St. Louis, MO",Missouri,PIT,"Pittsburgh, PA",Pennsylvania,1530,11.0,0.0,1500-1559,8.0,1755,1700-1759,1.0,554.0,40.3,51.0,26.0,17.0,0.32499999999999996,29.74,1.0
2017,3,27,1,2017-03-27,OO,ATL,"Atlanta, GA",Georgia,CHA,"Chattanooga, TN",Tennessee,1405,-4.0,0.0,1400-1459,16.0,1458,1400-1459,1.0,106.0,67.21,77.0,59.0,14.0,0.065,29.03,1.0
2017,3,3,5,2017-03-03,UA,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,1224,32.0,1.0,1200-1259,23.0,1828,1800-1859,1.0,1744.0,63.04,77.0,53.0,13.0,0.07,29.93,1.0
2017,3,14,2,2017-03-14,OO,LAX,"Los Angeles, CA",California,FAT,"Fresno, CA",California,1710,-6.0,0.0,1700-1759,26.0,1820,1800-1859,1.0,209.0,57.07,67.0,51.0,14.0,0.06,29.94,1.0
2017,3,9,4,2017-03-09,AA,PHL,"Philadelphia, PA",Pennsylvania,RDU,"Raleigh/Durham, NC",North Carolina,2030,-7.0,0.0,2000-2059,14.0,2159,2100-2159,1.0,337.0,58.42,68.0,49.0,28.0,1.31,30.05,1.0
2017,3,16,4,2017-03-16,DL,LGA,"New York, NY",New York,MCO,"Orlando, FL",Florida,700,60.0,1.0,0700-0759,26.0,1000,1000-1059,1.0,950.0,34.0,41.0,27.0,24.0,0.49,30.1,1.0
2017,3,29,3,2017-03-29,UA,SFO,"San Francisco, CA",California,BOS,"Boston, MA",Massachusetts,1458,3.0,0.0,1400-1459,16.0,2338,2300-2359,1.0,2704.0,57.88,64.0,53.0,25.0,0.06,30.19,1.0
2017,3,18,6,2017-03-18,EV,ORD,"Chicago, IL",Illinois,PWM,"Portland, ME",Maine,1350,-4.0,0.0,1300-1359,23.0,1715,1700-1759,1.0,900.0,40.88,45.0,38.0,20.0,0.545,29.59,1.0
2017,3,21,2,2017-03-21,DL,BOS,"Boston, MA",Massachusetts,DTW,"Detroit, MI",Michigan,1113,-4.0,0.0,1100-1159,18.0,1325,1300-1359,1.0,632.0,46.09,53.0,40.0,15.0,0.055,29.88,1.0
2017,3,8,3,2017-03-08,WN,PDX,"Portland, OR",Oregon,PHX,"Phoenix, AZ",Arizona,1435,31.0,1.0,1400-1459,9.0,1805,1800-1859,1.0,1009.0,42.68,46.0,41.0,6.0,0.47,30.19,0.0
2017,3,19,7,2017-03-19,OO,ORD,"Chicago, IL",Illinois,MBS,"Saginaw/Bay City/Midland, MI",Michigan,1345,-6.0,0.0,1300-1359,13.0,1557,1500-1559,1.0,222.0,43.3,53.0,31.0,20.0,0.51,29.66,1.0
2017,3,17,5,2017-03-17,WN,RDU,"Raleigh/Durham, NC",North Carolina,BWI,"Baltimore, MD",Maryland,1855,-7.0,0.0,1800-1859,22.0,2010,2000-2059,1.0,255.0,43.7,56.0,24.0,14.0,0.02,29.97,1.0
2017,3,24,5,2017-03-24,B6,LGA,"New York, NY",New York,MCO,"Orlando, FL",Florida,1629,-8.0,0.0,1600-1659,24.0,1935,1900-1959,1.0,950.0,47.43,58.0,38.0,18.0,0.425,30.5,1.0
2017,3,19,7,2017-03-19,DL,ATL,"Atlanta, GA",Georgia,MCO,"Orlando, FL",Florida,2106,-3.0,0.0,2100-2159,12.0,2241,2200-2259,1.0,404.0,52.83,63.0,42.0,20.0,0.07,29.19,0.0
2017,3,6,1,2017-03-06,UA,ORD,"Chicago, IL",Illinois,CVG,"Cincinnati, OH",Kentucky,1457,-5.0,0.0,1400-1459,13.0,1715,1700-1759,1.0,264.0,57.26,65.0,52.0,31.0,0.67,29.31,1.0
2017,3,5,7,2017-03-05,DL,MSP,"Minneapolis, MN",Minnesota,BOS,"Boston, MA",Massachusetts,1850,64.0,1.0,1800-1859,12.0,2246,2200-2259,1.0,1124.0,47.82,59.0,35.0,22.0,0.12,29.05,1.0
2017,3,26,7,2017-03-26,AA,PHX,"Phoenix, AZ",Arizona,MIA,"Miami, FL",Florida,1333,87.0,1.0,1300-1359,13.0,2049,2000-2059,1.0,1972.0,70.3,81.0,57.0,13.0,0.22999999999999998,28.76,1.0
2017,3,5,7,2017-03-05,WN,FLL,"Fort Lauderdale, FL",Florida,TPA,"Tampa, FL",Florida,1820,-2.0,0.0,1800-1859,17.0,1920,1900-1959,1.0,197.0,70.58,74.0,68.0,28.0,0.605,30.36,1.0
2017,3,24,5,2017-03-24,AA,LAX,"Los Angeles, CA",California,HNL,"Honolulu, HI",Hawaii,1940,-3.0,0.0,1900-1959,21.0,2301,2300-2359,1.0,2556.0,58.61,66.0,51.0,20.0,0.54,30.12,1.0
2017,3,10,5,2017-03-10,NK,LAS,"Las Vegas, NV",Nevada,PHL,"Philadelphia, PA",Pennsylvania,1220,-6.0,0.0,1200-1259,20.0,1955,1900-1959,1.0,2176.0,67.75,78.0,55.0,7.0,0.060000000000000005,27.86,1.0
2017,3,11,6,2017-03-11,UA,IAD,"Washington, DC",Virginia,MCO,"Orlando, FL",Florida,2230,4.0,0.0,2200-2259,11.0,44,0001-0559,1.0,758.0,29.79,37.0,24.0,22.0,0.08,30.0,0.0
2017,3,29,3,2017-03-29,EV,ATL,"Atlanta, GA",Georgia,LEX,"Lexington, KY",Kentucky,1614,84.0,1.0,1600-1659,9.0,1730,1700-1759,1.0,304.0,71.63,84.0,60.0,8.0,0.01,28.97,0.0
2017,3,5,7,2017-03-05,DL,DTW,"Detroit, MI",Michigan,SLC,"Salt Lake City, UT",Utah,1735,-4.0,0.0,1700-1759,10.0,1944,1900-1959,1.0,1481.0,33.67,42.0,24.0,15.0,0.06999999999999999,29.93,1.0
2017,3,31,5,2017-03-31,DL,MSP,"Minneapolis, MN",Minnesota,MKE,"Milwaukee, WI",Wisconsin,700,-2.0,0.0,0700-0759,28.0,820,0800-0859,1.0,297.0,43.63,57.0,32.0,14.0,0.02,29.23,1.0
2017,3,22,3,2017-03-22,F9,MCO,"Orlando, FL",Florida,IAD,"Washington, DC",Virginia,1440,-7.0,0.0,1400-1459,21.0,1655,1600-1659,1.0,758.0,70.65,87.0,55.0,20.0,0.855,30.04,1.0
2017,3,15,3,2017-03-15,NK,FLL,"Fort Lauderdale, FL",Florida,LAS,"Las Vegas, NV",Nevada,2030,-1.0,0.0,2000-2059,10.0,2300,2300-2359,1.0,2173.0,61.3,68.0,56.0,16.0,0.17,30.22,1.0
2017,3,9,4,2017-03-09,WN,LAX,"Los Angeles, CA",California,PHX,"Phoenix, AZ",Arizona,1725,27.0,1.0,1700-1759,24.0,1945,1900-1959,1.0,370.0,64.13,75.0,54.0,14.0,0.8150000000000001,29.94,1.0
2017,3,12,7,2017-03-12,WN,MCO,"Orlando, FL",Florida,DEN,"Denver, CO",Colorado,855,-2.0,0.0,0800-0859,7.0,1100,1100-1159,1.0,1546.0,68.88,78.0,62.0,16.0,0.07,30.0,1.0
2017,3,3,5,2017-03-03,DL,DTW,"Detroit, MI",Michigan,LAX,"Los Angeles, CA",California,1809,51.0,1.0,1800-1859,17.0,2020,2000-2059,1.0,1979.0,25.19,29.0,22.0,20.0,0.035,29.9,1.0
2017,3,27,1,2017-03-27,WN,MDW,"Chicago, IL",Illinois,LGA,"New York, NY",New York,2025,120.0,1.0,2000-2059,8.0,2325,2300-2359,1.0,725.0,47.67,52.0,42.0,13.0,0.1,29.31,0.0
2017,3,24,5,2017-03-24,WN,LGA,"New York, NY",New York,BNA,"Nashville, TN",Tennessee,1700,-1.0,0.0,1700-1759,15.0,1840,1800-1859,1.0,764.0,47.43,58.0,38.0,18.0,0.425,30.5,1.0
2017,3,6,1,2017-03-06,UA,EWR,"Newark, NJ",New Jersey,FLL,"Fort Lauderdale, FL",Florida,600,-3.0,0.0,0600-0659,17.0,913,0900-0959,1.0,1065.0,35.12,43.0,22.0,10.0,0.04,30.54,1.0
2017,3,16,4,2017-03-16,OO,SFO,"San Francisco, CA",California,SBP,"San Luis Obispo, CA",California,2230,16.0,1.0,2200-2259,28.0,2335,2300-2359,1.0,190.0,57.33,64.0,52.0,23.0,0.06,30.22,1.0
2017,3,30,4,2017-03-30,VX,SAN,"San Diego, CA",California,SFO,"San Francisco, CA",California,1735,5.0,0.0,1700-1759,10.0,1905,1900-1959,1.0,447.0,61.86,65.0,58.0,16.0,0.365,30.0,1.0
2017,3,21,2,2017-03-21,OO,ORD,"Chicago, IL",Illinois,CLT,"Charlotte, NC",North Carolina,630,-8.0,0.0,0600-0659,16.0,924,0900-0959,1.0,599.0,41.32,53.0,33.0,21.0,0.51,29.68,1.0
2017,3,8,3,2017-03-08,OO,SFO,"San Francisco, CA",California,ONT,"Ontario, CA",California,1805,-7.0,0.0,1800-1859,22.0,1933,1900-1959,1.0,363.0,54.38,64.0,46.0,21.0,0.15,30.33,1.0
2017,3,24,5,2017-03-24,AA,ATL,"Atlanta, GA",Georgia,PHX,"Phoenix, AZ",Arizona,1810,-7.0,0.0,1800-1859,12.0,1930,1900-1959,1.0,1587.0,62.93,72.0,55.0,14.0,0.105,29.34,1.0
2017,3,12,7,2017-03-12,OO,ORD,"Chicago, IL",Illinois,DLH,"Duluth, MN",Minnesota,2110,-4.0,0.0,2100-2159,23.0,2242,2200-2259,1.0,397.0,28.07,34.0,20.0,15.0,0.1,29.74,1.0
2017,3,18,6,2017-03-18,AA,MSP,"Minneapolis, MN",Minnesota,ORD,"Chicago, IL",Illinois,1235,-9.0,0.0,1200-1259,10.0,1407,1400-1459,1.0,334.0,34.54,42.0,30.0,22.0,1.04,29.41,1.0
2017,3,2,4,2017-03-02,DL,LGA,"New York, NY",New York,TPA,"Tampa, FL",Florida,840,4.0,0.0,0800-0859,53.0,1156,1100-1159,1.0,1010.0,48.46,65.0,38.0,35.0,0.12,30.08,0.0
2017,3,12,7,2017-03-12,WN,LGB,"Long Beach, CA",California,DEN,"Denver, CO",Colorado,1015,12.0,0.0,1000-1059,7.0,1330,1300-1359,1.0,854.0,58.88,77.0,54.0,9.0,0.03,29.98,1.0
2017,3,20,1,2017-03-20,OO,EWR,"Newark, NJ",New Jersey,ORD,"Chicago, IL",Illinois,1900,-7.0,0.0,1900-1959,22.0,2040,2000-2059,1.0,719.0,44.67,54.0,34.0,15.0,0.02,30.15,1.0
2017,3,13,1,2017-03-13,DL,ATL,"Atlanta, GA",Georgia,SAV,"Savannah, GA",Georgia,944,-3.0,0.0,0900-0959,12.0,1048,1000-1059,1.0,214.0,38.97,42.0,36.0,16.0,0.02,29.14,0.0
2017,3,24,5,2017-03-24,WN,PHX,"Phoenix, AZ",Arizona,EWR,"Newark, NJ",New Jersey,1045,-1.0,0.0,1000-1059,21.0,1825,1800-1859,1.0,2133.0,65.79,77.0,52.0,10.0,0.07,29.01,1.0
2017,3,29,3,2017-03-29,OO,ATL,"Atlanta, GA",Georgia,AGS,"Augusta, GA",Georgia,1529,-2.0,0.0,1500-1559,21.0,1623,1600-1659,1.0,143.0,71.63,84.0,60.0,8.0,0.01,28.97,0.0
2017,3,5,7,2017-03-05,WN,ATL,"Atlanta, GA",Georgia,DCA,"Washington, DC",Virginia,2140,5.0,0.0,2100-2159,9.0,2325,2300-2359,1.0,547.0,56.54,66.0,43.0,12.0,0.02,29.4,1.0
2017,3,13,1,2017-03-13,UA,ORD,"Chicago, IL",Illinois,LAX,"Los Angeles, CA",California,730,11.0,0.0,0700-0759,39.0,1008,1000-1059,1.0,1744.0,28.76,31.0,27.0,17.0,0.13,29.54,0.0
2017,3,23,4,2017-03-23,OO,IAH,"Houston, TX",Texas,ORD,"Chicago, IL",Illinois,1627,-2.0,0.0,1600-1659,13.0,1904,1900-1959,1.0,925.0,72.31,85.0,62.0,22.0,0.01,30.05,1.0
2017,3,3,5,2017-03-03,WN,LAS,"Las Vegas, NV",Nevada,CMH,"Columbus, OH",Ohio,845,-5.0,0.0,0800-0859,18.0,1535,1500-1559,1.0,1771.0,58.71,71.0,46.0,9.0,0.19,27.92,1.0
2017,3,16,4,2017-03-16,WN,ROC,"Rochester, NY",New York,TPA,"Tampa, FL",Florida,1700,13.0,0.0,1700-1759,11.0,1945,1900-1959,1.0,1079.0,26.26,33.0,15.0,23.0,0.18000000000000002,29.56,1.0
2017,3,20,1,2017-03-20,WN,ELP,"El Paso, TX",Texas,LAX,"Los Angeles, CA",California,730,52.0,1.0,0700-0759,11.0,840,0800-0859,1.0,715.0,74.74,88.0,59.0,12.0,0.0,26.12,0.0
2017,3,24,5,2017-03-24,AS,SEA,"Seattle, WA",Washington,JNU,"Juneau, AK",Alaska,1045,-7.0,0.0,1000-1059,26.0,1212,1200-1259,1.0,909.0,48.26,54.0,45.0,21.0,0.26,29.57,0.0
2017,3,18,6,2017-03-18,DL,ATL,"Atlanta, GA",Georgia,RIC,"Richmond, VA",Virginia,956,1.0,0.0,0900-0959,25.0,1130,1100-1159,1.0,481.0,61.32,70.0,54.0,18.0,0.13,29.13,0.0
2017,3,17,5,2017-03-17,DL,ATL,"Atlanta, GA",Georgia,PIT,"Pittsburgh, PA",Pennsylvania,904,-2.0,0.0,0900-0959,15.0,1044,1000-1059,1.0,526.0,52.92,68.0,37.0,13.0,0.27,29.3,1.0
2017,3,27,1,2017-03-27,WN,LAS,"Las Vegas, NV",Nevada,OMA,"Omaha, NE",Nebraska,1830,39.0,1.0,1800-1859,10.0,2305,2300-2359,1.0,1099.0,64.1,70.0,58.0,24.0,0.02,27.69,1.0
2017,3,22,3,2017-03-22,DL,DTW,"Detroit, MI",Michigan,FLL,"Fort Lauderdale, FL",Florida,1000,8.0,0.0,1000-1059,11.0,1302,1300-1359,1.0,1127.0,29.35,38.0,22.0,23.0,0.045,29.9,1.0
2017,3,26,7,2017-03-26,UA,SFO,"San Francisco, CA",California,ORD,"Chicago, IL",Illinois,1312,16.0,1.0,1300-1359,19.0,1935,1900-1959,1.0,1846.0,55.84,62.0,52.0,18.0,0.08499999999999999,30.12,1.0
2017,3,24,5,2017-03-24,EV,LGA,"New York, NY",New York,GRR,"Grand Rapids, MI",Michigan,930,-8.0,0.0,0900-0959,28.0,1157,1100-1159,1.0,618.0,47.43,58.0,38.0,18.0,0.425,30.5,1.0
2017,3,12,7,2017-03-12,B6,LAX,"Los Angeles, CA",California,JFK,"New York, NY",New York,1635,35.0,1.0,1600-1659,37.0,55,0001-0559,1.0,2475.0,56.63,67.0,53.0,14.0,0.06,29.9,1.0
2017,3,4,6,2017-03-04,B6,MCO,"Orlando, FL",Florida,BUF,"Buffalo, NY",New York,1206,31.0,1.0,1200-1259,17.0,1441,1400-1459,1.0,1011.0,63.04,75.0,51.0,18.0,0.68,30.35,1.0
2017,3,3,5,2017-03-03,EV,EWR,"Newark, NJ",New Jersey,FNT,"Flint, MI",Michigan,2000,282.0,1.0,2000-2059,14.0,2209,2200-2259,1.0,518.0,33.29,41.0,25.0,22.0,0.1,30.45,1.0
2017,3,16,4,2017-03-16,AA,DFW,"Dallas/Fort Worth, TX",Texas,AUS,"Austin, TX",Texas,1912,-1.0,0.0,1900-1959,17.0,2011,2000-2059,1.0,190.0,63.97,74.0,54.0,21.0,0.01,29.57,1.0
2017,3,15,3,2017-03-15,NK,MCO,"Orlando, FL",Florida,LBE,"Latrobe, PA",Pennsylvania,1959,-12.0,0.0,1900-1959,19.0,2217,2200-2259,1.0,823.0,52.22,59.0,46.0,18.0,0.12,30.19,1.0
2017,3,27,1,2017-03-27,DL,BOS,"Boston, MA",Massachusetts,TPA,"Tampa, FL",Florida,1451,-3.0,0.0,1400-1459,14.0,1822,1800-1859,1.0,1185.0,39.14,44.0,36.0,13.0,0.115,30.37,1.0
2017,3,22,3,2017-03-22,AA,SFO,"San Francisco, CA",California,ORD,"Chicago, IL",Illinois,1435,394.0,1.0,1400-1459,15.0,2048,2000-2059,1.0,1846.0,55.0,58.0,52.0,23.0,0.43,30.13,0.0
2017,3,19,7,2017-03-19,AA,ORD,"Chicago, IL",Illinois,MIA,"Miami, FL",Florida,2020,-3.0,0.0,2000-2059,18.0,22,0001-0559,1.0,1197.0,43.3,53.0,31.0,20.0,0.51,29.66,1.0
2017,3,18,6,2017-03-18,OO,PHX,"Phoenix, AZ",Arizona,TUS,"Tucson, AZ",Arizona,1342,-6.0,0.0,1300-1359,20.0,1432,1400-1459,1.0,110.0,80.21,94.0,66.0,12.0,0.73,28.9,1.0
2017,3,5,7,2017-03-05,AA,ATL,"Atlanta, GA",Georgia,DFW,"Dallas/Fort Worth, TX",Texas,955,-6.0,0.0,0900-0959,9.0,1129,1100-1159,1.0,731.0,56.54,66.0,43.0,12.0,0.02,29.4,1.0
